time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
4.827671,4.909845,4.861345449999999,4.8523105,0.027782573830505686,4.822582,4.909142,4.8588703,4.848950500000001,0.02740718353114764,0.344669,0.370077,0.3558289,0.354669,0.008265644088030896,0.748665,0.757977,0.7535088000000001,0.7538335,0.0027014163248192577,32,8,4096,14336,128256,True,7616,4
4.793624,4.870933,4.818749200000001,4.807111,0.02491739274603186,4.796472,4.873463000000001,4.8187793999999995,4.806791,0.022925850778978844,0.34690800000000005,0.367229,0.35347375000000003,0.350685,0.005688495608462745,0.738073,0.749497,0.74451345,0.7446335,0.002576006725049448,32,8,4096,14336,128256,True,7552,4
4.756696,4.812535,4.78400775,4.785496,0.019301141323442492,4.754169,4.814712,4.78434385,4.778072,0.02030131441132581,0.343677,0.35833299999999996,0.35147380000000006,0.3505735,0.005215647491922753,0.735546,0.741241,0.73839225,0.738298,0.001606523789895446,32,8,4096,14336,128256,True,7488,4
4.7183959999999985,4.7700119999999995,4.7443991500000005,4.745372,0.016996920327738876,4.718812,4.7735,4.743517500000001,4.740828,0.017116120248175395,0.340221,0.354941,0.34835265,0.349182,0.004557405569784195,0.731963,0.7374660000000001,0.73427295,0.7340424999999999,0.0016388464990657163,32,8,4096,14336,128256,True,7424,4
4.667961,4.720281,4.69169865,4.684009,0.015983426767358137,4.6744259999999995,4.723353,4.692980199999999,4.6879925,0.01457120502772507,0.33718100000000006,0.350173,0.34223384999999995,0.34031750000000005,0.004466596727655186,0.7242500000000001,0.733114,0.7279956000000001,0.7281219999999999,0.0021782813500555846,32,8,4096,14336,128256,True,7360,4
4.638585999999999,4.704184000000001,4.6618396,4.659209000000001,0.01607647150776561,4.6390329999999995,4.708120999999999,4.662581950000001,4.6577210000000004,0.01682459134860355,0.340669,0.35526100000000005,0.3461827,0.3455655,0.0038274066951396843,0.717274,0.72409,0.7213413,0.721562,0.001658207830761883,32,8,4096,14336,128256,True,7296,4
4.596891,4.667801000000001,4.629696449999999,4.629194,0.020577776528272078,4.594876,4.6700740000000005,4.6303299,4.6291294999999995,0.020751267616461545,0.33654200000000006,0.353693,0.3447444,0.34465350000000006,0.00486687035372835,0.710586,0.715098,0.71262935,0.7125060000000001,0.0014804845583456724,32,8,4096,14336,128256,True,7232,4
4.549817999999999,4.604346,4.5779369,4.577450499999999,0.017292935649854246,4.548987,4.6058509999999995,4.578855450000001,4.5792905,0.018139811224141506,0.329053,0.346557,0.33852845,0.3403175,0.0054984123842705766,0.7052740000000001,0.71321,0.7094261500000001,0.709562,0.0024636907532196274,32,8,4096,14336,128256,True,7168,4
4.519804000000001,4.584893,4.545168049999999,4.541307,0.0178236153164139,4.518171,4.585019,4.5431092,4.538555499999999,0.017821261253345638,0.330206,0.346718,0.33741495,0.33753350000000004,0.004277944243149972,0.697947,0.70537,0.7021030500000001,0.7021385,0.0016501455534285623,32,8,4096,14336,128256,True,7104,4
4.471292,4.57302,4.508720800000001,4.505772,0.026559329983265698,4.469757,4.573339,4.51065685,4.510764,0.02814130070781198,0.32098899999999997,0.34604500000000005,0.33232370000000006,0.33218899999999996,0.006559376571748271,0.691674,0.702778,0.6964104499999999,0.696763,0.0026832851968249757,32,8,4096,14336,128256,True,7040,4
4.443293,4.5312280000000005,4.480839200000001,4.4819320000000005,0.021709301222287234,4.438172,4.530171999999999,4.4827831499999995,4.480172,0.023117397358428878,0.322654,0.34323000000000004,0.3325381500000001,0.3325575,0.005057700527660778,0.685947,0.69289,0.68823115,0.6876899999999999,0.0017510070895059235,32,8,4096,14336,128256,True,6976,4
4.385374,4.477116,4.435798050000001,4.436764,0.024304574527185013,4.3847,4.480219999999999,4.437830099999999,4.442012500000001,0.026118050242887537,0.316286,0.340445,0.33033499999999993,0.33158150000000003,0.006500302485269439,0.6768270000000001,0.684058,0.6796168500000002,0.6791945,0.001856028859554722,32,8,4096,14336,128256,True,6912,4
4.348253,4.441916999999999,4.391371700000001,4.385165000000001,0.024014320367439012,4.349854,4.442557,4.39560845,4.398493,0.023175141070714205,0.313758,0.336894,0.32660530000000004,0.3263165,0.00612998560438767,0.668251,0.676091,0.6714268000000001,0.670906,0.002199242087629274,32,8,4096,14336,128256,True,6848,4
4.329438000000001,4.402365,4.361104849999999,4.3604305,0.01830033600586326,4.326174,4.404286,4.36447125,4.363422000000001,0.01910310977007415,0.31830200000000003,0.333533,0.32535885,0.32540500000000006,0.003887124802151333,0.6641549999999999,0.671067,0.6666955499999999,0.6668425,0.0019442722925300188,32,8,4096,14336,128256,True,6784,4
4.27795,4.344606,4.3113420499999995,4.3097585,0.018294746222549896,4.271007000000001,4.342974,4.3127501,4.315006499999999,0.01962146230254002,0.309566,0.32604500000000003,0.3192006,0.31826950000000004,0.004054013744426624,0.658843,0.6652100000000001,0.6627307,0.663034,0.0016844285113948995,32,8,4096,14336,128256,True,6720,4
4.243166,4.300095000000001,4.271020900000001,4.272575,0.018089601333086285,4.239903,4.320798,4.277201799999999,4.2788145,0.022561204202346787,0.308062,0.32585400000000003,0.31636865,0.31446100000000005,0.004431265104628702,0.655482,0.6619790000000001,0.6577626999999999,0.6575145,0.0015797727083349793,32,8,4096,14336,128256,True,6656,4
4.204736,4.267839,4.2387543,4.2399995,0.019238677197510424,4.201118999999999,4.265118,4.2395330499999995,4.2426385,0.01994205633698569,0.30303800000000003,0.31983799999999996,0.3134919,0.3143495,0.004891752823886339,0.646811,0.652572,0.6499229500000001,0.6500115,0.0015380885369510031,32,8,4096,14336,128256,True,6592,4
4.170367,4.245311,4.1964555,4.193023500000001,0.022096178245343646,4.172192,4.233344000000001,4.2013375,4.2036955,0.020865693716001932,0.305149,0.31862199999999996,0.31200875,0.31143750000000003,0.004349142454266128,0.638331,0.6474829999999999,0.64253735,0.6424110000000001,0.0021840063478616497,32,8,4096,14336,128256,True,6528,4
4.122304,4.187584,4.1580129,4.158687500000001,0.016847958887948624,4.121728,4.1922880000000005,4.1628128,4.167680000000001,0.019605223221376443,0.297854,0.314941,0.30878170000000005,0.30995000000000006,0.004723639635916354,0.632732,0.639867,0.6356639000000001,0.635211,0.0018744407405943935,32,8,4096,14336,128256,True,6464,4
4.072095,4.1096,4.0894177,4.086688,0.01054728927781926,4.075488,4.11296,4.0937823,4.092496000000001,0.01106449378914382,0.299006,0.309214,0.30472394999999997,0.30502150000000006,0.002627230680298169,0.629788,0.634267,0.63262865,0.632667,0.0012446241711858322,32,8,4096,14336,128256,True,6400,4
4.030241,4.071425,4.051709600000001,4.050769000000001,0.013016999774909761,4.03197,4.070016,4.0552566,4.058209,0.012809953643163584,0.29487699999999994,0.30636599999999997,0.30185355,0.302558,0.00330630915788286,0.6231,0.628891,0.6250863999999999,0.6246995,0.0015235132884225148,32,8,4096,14336,128256,True,6336,4
3.985666,4.028609,4.0083486,4.007954,0.012728649780711284,3.98717,4.029409,4.011252350000001,4.0173455,0.012302397438202889,0.29094200000000003,0.30227,0.29769205,0.29874900000000004,0.0033392348446163477,0.615164,0.618651,0.61700315,0.6170675,0.0010131338151991548,32,8,4096,14336,128256,True,6272,4
3.9406740000000005,3.9889940000000004,3.9679860500000004,3.9673464999999997,0.012912407503928197,3.9458900000000003,3.9901140000000006,3.9716356499999996,3.971234,0.012197254339706908,0.284606,0.29919799999999996,0.29449859999999994,0.2947975,0.0032754389995846246,0.605467,0.610939,0.60792665,0.6078195,0.001288615042400182,32,8,4096,14336,128256,True,6208,4
3.90925,3.9372830000000003,3.9238533,3.9265630000000002,0.007480148281284346,3.9105299999999996,3.9372190000000002,3.9267302,3.9290900000000004,0.007910772620926529,0.285854,0.292509,0.29090340000000003,0.2919815,0.001935000139534887,0.605692,0.61094,0.60845625,0.608635,0.0012750557977986735,32,8,4096,14336,128256,True,6144,4
3.863746,3.9041949999999996,3.8824139000000004,3.880483,0.009755293618851338,3.864642,3.908098,3.886788,3.889986,0.011282044486705351,0.28130999999999995,0.29202999999999996,0.2871963,0.28859,0.003177251203477617,0.598523,0.601724,0.600061,0.5999319999999999,0.0009218605100556168,32,8,4096,14336,128256,True,6080,4
3.832067,3.8661149999999997,3.8428942999999998,3.8431550000000003,0.008377940015898784,3.8309159999999998,3.862884,3.845640050000001,3.8472675,0.009531403776333302,0.27875,0.28783800000000004,0.2834875,0.28467,0.002627083144858572,0.5899160000000001,0.596891,0.5936066499999999,0.5934349999999999,0.0016160294327455737,32,8,4096,14336,128256,True,6016,4
3.7850910000000004,3.831875,3.8071776500000007,3.8072835,0.010813241115757063,3.7848040000000003,3.832995,3.8109285,3.80842,0.010619855420390584,0.27513400000000005,0.286526,0.2814618,0.281486,0.002599206063397053,0.584668,0.589692,0.5872036,0.5872915000000001,0.0012191499661649635,32,8,4096,14336,128256,True,5952,4
3.743588,3.7848360000000003,3.7635635499999998,3.7612829999999997,0.01086284800811928,3.743972,3.786659,3.7661173500000005,3.7645794999999995,0.011274414722170714,0.269438,0.28172600000000003,0.2772523,0.27810999999999997,0.002771503925669237,0.577468,0.5807640000000001,0.5790229499999999,0.5792759999999999,0.001001632041969525,32,8,4096,14336,128256,True,5888,4
3.6996530000000005,3.7425000000000006,3.7253727000000003,3.7256045,0.010166372283661535,3.707141,3.7461170000000004,3.7272702000000004,3.7272685,0.00909544778227004,0.26883,0.279486,0.27554045,0.27574200000000004,0.0024007542247177225,0.5689230000000001,0.5744600000000001,0.5714229500000001,0.571212,0.001456561824125587,32,8,4096,14336,128256,True,5824,4
3.667013,3.741412,3.69648915,3.6974765,0.018157548637619092,3.6710450000000003,3.740418,3.70122835,3.7005325000000004,0.015336655434856045,0.26771100000000003,0.28514999999999996,0.2770699,0.2775655,0.0037502712688550805,0.564636,0.570652,0.5676853500000001,0.567596,0.001593625058632052,32,8,4096,14336,128256,True,5760,4
3.6276220000000006,3.6809650000000005,3.6563888500000004,3.6601325000000005,0.017568017037431976,3.6311730000000004,3.685156,3.661955350000001,3.6645330000000005,0.017402426334494302,0.26611,0.27859000000000006,0.27348425,0.2740935,0.0040054649027921755,0.5599,0.564476,0.56223745,0.5620755,0.001249832487775874,32,8,4096,14336,128256,True,5696,4
3.606246,3.64871,3.6283446000000006,3.626646,0.01382503295981598,3.608262,3.6481660000000007,3.6329702000000004,3.6376215,0.011634592788748533,0.267486,0.275581,0.27177555000000003,0.2710545,0.002318962752503803,0.5531480000000001,0.5573400000000001,0.5550968000000001,0.554956,0.001066944497150631,32,8,4096,14336,128256,True,5632,4
3.549926,3.5987890000000005,3.56972405,3.5689010000000003,0.013103748259467649,3.547558,3.600006,3.57174785,3.5705335000000007,0.014804230612480393,0.261726,0.27305399999999996,0.26766660000000003,0.26780550000000003,0.003174194219010547,0.545789,0.55126,0.5480408999999999,0.5481720000000001,0.0011992451750997384,32,8,4096,14336,128256,True,5568,4
3.5143099999999996,3.56183,3.53843965,3.5383579999999997,0.014523685624782194,3.516102,3.5623110000000002,3.539889100000001,3.542326,0.014957237986673696,0.26105399999999995,0.269982,0.26554515,0.266046,0.0023874493350645194,0.542716,0.546588,0.5449176,0.545148,0.0011925075848815358,32,8,4096,14336,128256,True,5504,4
3.467846,3.525224,3.4937412500000002,3.491719,0.01489741163717715,3.473352,3.527142,3.4964995500000002,3.4945345000000003,0.014221788356163185,0.25542200000000004,0.267774,0.26228470000000004,0.26235050000000004,0.0028867191429025403,0.536412,0.5404439999999999,0.5387193499999999,0.5385885,0.0010907165202287763,32,8,4096,14336,128256,True,5440,4
3.430535,3.4876860000000005,3.4696545,3.4760065000000004,0.016109127761924406,3.431591,3.4895420000000006,3.4732605999999997,3.4787264999999996,0.014463875719875272,0.251582,0.263486,0.2609566,0.26228650000000003,0.0028310498123487724,0.52902,0.533212,0.5316696499999999,0.5320119999999999,0.0012342478387665997,32,8,4096,14336,128256,True,5376,4
3.401192,3.4392059999999995,3.41379265,3.411623,0.00890601370016341,3.3943430000000006,3.4417660000000008,3.41343585,3.4121354999999998,0.009373235995508662,0.249438,0.25942200000000004,0.25377085000000005,0.253038,0.0020944837377024467,0.5221720000000001,0.526301,0.5239018,0.5237559999999999,0.0011505158234461587,32,8,4096,14336,128256,True,5312,4
3.3524870000000004,3.4038470000000003,3.3793111000000002,3.385863,0.01695588143948873,3.3579269999999997,3.403463,3.3813687000000003,3.3856710000000003,0.015169547304056279,0.24534199999999998,0.255999,0.25049899999999997,0.250894,0.003289289892970824,0.512732,0.518108,0.5150346000000001,0.51502,0.0014614058436998349,32,8,4096,14336,128256,True,5248,4
3.334056,3.402343000000001,3.3594590499999994,3.3629040000000003,0.018906908407973606,3.333192,3.405704,3.36503955,3.3653515,0.023606372047553188,0.245279,0.25939,0.2509981,0.25135799999999997,0.0038429012074212908,0.501212,0.508092,0.5045578000000001,0.5043645,0.0016120437214914446,32,8,4096,14336,128256,True,5184,4
3.2575760000000002,3.297992,3.27894095,3.2799440000000004,0.010686615167933053,3.258472,3.2975440000000003,3.2797121500000004,3.2821680000000004,0.011787068962532567,0.238399,0.249854,0.24586219999999998,0.24676599999999999,0.0036340628723234808,0.506204,0.510461,0.5082154,0.508076,0.0010784973991623799,32,8,4096,14336,128256,True,5120,4
3.220233,3.255815,3.2381765000000002,3.239657,0.00903110920928328,3.220264,3.2534810000000007,3.24021155,3.2401204999999997,0.008862259471912276,0.23833400000000002,0.24735800000000002,0.2439006,0.24398250000000005,0.002202870454656833,0.499228,0.502525,0.5007196000000002,0.5006685,0.0008791160560472109,32,8,4096,14336,128256,True,5056,4
3.184969,3.2173210000000005,3.2007210500000007,3.2033370000000003,0.00860847058120667,3.181961,3.217513,3.20167295,3.202617,0.009015735230556668,0.23603100000000002,0.243806,0.24085895000000002,0.24123,0.002206005745119437,0.490525,0.494685,0.49244450000000006,0.49234849999999997,0.001165749994638639,32,8,4096,14336,128256,True,4992,4
3.1550170000000004,3.1733540000000002,3.16374375,3.1624090000000002,0.005509079477326474,3.1565530000000006,3.177129,3.1671740500000007,3.1673855,0.005878847612202568,0.23734200000000003,0.241118,0.2392957,0.238574,0.0013300492509677954,0.482044,0.487164,0.4839102000000001,0.483677,0.0012677446746092052,32,8,4096,14336,128256,True,4928,4
3.1113700000000004,3.149418,3.13214065,3.1300410000000003,0.011313795186739807,3.1085530000000006,3.150122,3.1338810500000003,3.133369,0.011882196911661471,0.23263799999999998,0.24115,0.23734865000000002,0.2372785,0.0027985969390928738,0.47670100000000004,0.481437,0.47897565000000003,0.47871600000000003,0.0014296125095633481,32,8,4096,14336,128256,True,4864,4
3.077257,3.093128,3.08610045,3.0862005000000003,0.004297564792705431,3.0785370000000003,3.094634,3.0879185,3.0898015,0.005425534540485361,0.23103800000000002,0.234271,0.23279060000000004,0.2332305,0.0010360603939925524,0.471708,0.475037,0.47296930000000004,0.47278,0.00104349394344193,32,8,4096,14336,128256,True,4800,4
3.025194,3.054378,3.0395364999999996,3.0378499999999997,0.007994310548759013,3.0253229999999998,3.05777,3.0402677999999996,3.03897,0.0073698792635972475,0.22291,0.231326,0.22763024999999998,0.2274385,0.0021272769888991934,0.46636500000000003,0.471708,0.4678541,0.46782050000000003,0.001083057565413768,32,8,4096,14336,128256,True,4736,4
2.9788900000000003,3.013706,2.99606325,3.000171,0.010147770286496398,2.9792439999999996,3.010283,2.99531185,2.9997065000000003,0.010367221234617271,0.217951,0.22707,0.22320645,0.223791,0.0028782182418121056,0.45714800000000005,0.462428,0.460267,0.460684,0.0014423634770750282,32,8,4096,14336,128256,True,4672,4
2.9316910000000007,2.9710830000000006,2.9549519500000008,2.9557874999999996,0.01006741471021729,2.9363950000000005,2.9715630000000006,2.9549552000000006,2.9556430000000002,0.009711919957454495,0.214335,0.22380599999999998,0.21999684999999997,0.220446,0.0026054501391314295,0.45343700000000003,0.457181,0.4553920000000001,0.4551005,0.0011466769379384883,32,8,4096,14336,128256,True,4608,4
2.900107,2.9281390000000003,2.9147647,2.9150350000000005,0.007537026503203953,2.9018999999999995,2.9299310000000003,2.9161870500000004,2.915964,0.007724328038574026,0.213246,0.219231,0.21675545000000002,0.2166385,0.0017710466248803342,0.447005,0.451709,0.44901135,0.44865299999999997,0.0011906689411839083,32,8,4096,14336,128256,True,4544,4
2.8699950000000003,2.902636,2.88309775,2.8827635000000003,0.008673016758170197,2.874283,2.9049700000000005,2.8864672000000002,2.886379,0.008099134191998616,0.212959,0.21919799999999998,0.21574075,0.21587050000000002,0.0018236540756130196,0.44134100000000004,0.445373,0.44346085,0.443405,0.001240974829519116,32,8,4096,14336,128256,True,4480,4
2.821164,2.866188,2.8448553500000004,2.847245,0.012976810448931621,2.822476,2.868876,2.8453639500000003,2.8460289999999997,0.014051818766533487,0.207134,0.21679800000000002,0.21219694999999997,0.21249400000000002,0.0030030225186468335,0.434045,0.438428,0.43577450000000006,0.43585300000000005,0.0010210306312741107,32,8,4096,14336,128256,True,4416,4
2.7810349999999997,2.812746,2.7948149,2.7923635000000004,0.00893038597094229,2.782284,2.8135800000000004,2.7947751,2.793356,0.00944360194999776,0.20755099999999999,0.214974,0.21133295000000002,0.211614,0.002292014713630783,0.42674900000000004,0.43270100000000006,0.4289969000000001,0.428701,0.0013063261805536985,32,8,4096,14336,128256,True,4352,4
2.746252,2.7801080000000002,2.7594828,2.7551325,0.00934222479712412,2.748812,2.778861,2.7592958000000003,2.755037,0.008841224669693625,0.207966,0.21407900000000002,0.2097522,0.20894200000000002,0.0017823164589937464,0.417757,0.423197,0.4205266,0.420653,0.0013246599337188292,32,8,4096,14336,128256,True,4288,4
2.6957569999999995,2.740364,2.7156766,2.7166845000000004,0.011439458459210477,2.698157,2.7385080000000004,2.7148717000000007,2.715244,0.013014919116537033,0.200479,0.210654,0.20549749999999997,0.2058705,0.0031479841248011333,0.412957,0.41983800000000004,0.41533319999999996,0.41503650000000003,0.0018003334024563427,32,8,4096,14336,128256,True,4224,4
2.6699660000000005,2.6889410000000002,2.6745412500000003,2.672173,0.005766991623671741,2.6685250000000003,2.692269,2.6745633,2.6725734999999995,0.006345118360598192,0.201791,0.205215,0.20265760000000005,0.20227,0.0010524897339166768,0.406494,0.409341,0.40781625000000005,0.407709,0.0008619818371056346,32,8,4096,14336,128256,True,4160,4
2.6359169999999996,2.669709,2.6509491499999998,2.6508450000000003,0.011150984289626614,2.636045,2.666478,2.651666100000001,2.650701,0.011257665259280101,0.198559,0.20457499999999998,0.201837,0.202302,0.0022786535936820188,0.404509,0.41014100000000003,0.40717145000000005,0.407069,0.0013103831681992898,32,8,4096,14336,128256,True,4096,4
2.631373,2.665134,2.6506841500000005,2.6526055,0.011131217585129641,2.6316279999999996,2.6692290000000005,2.6513318500000005,2.6522215,0.01181500958220102,0.19811,0.204703,0.2017714,0.20238250000000002,0.002305106730717687,0.405917,0.408765,0.40718115,0.407037,0.00085304825625518,32,8,4096,14336,128256,True,4096,4
2.604333,2.623086,2.6135991000000005,2.6133735000000002,0.004178776386694988,2.6081410000000003,2.620525,2.6142855500000004,2.6145735000000005,0.0031514908769500875,0.194911,0.197663,0.1965347,0.196527,0.0006170265877577751,0.399933,0.403837,0.40225619999999995,0.402173,0.0009219332730734955,32,8,4096,14336,128256,True,4064,4
2.5898700000000003,2.6129740000000004,2.6018425000000005,2.6035975000000002,0.007533593833622802,2.589102,2.6166220000000004,2.6030074500000002,2.6031500000000003,0.008048548884581636,0.19369400000000003,0.19884700000000002,0.19635385000000002,0.19631900000000002,0.001573867156878239,0.39798100000000003,0.40092500000000003,0.39917964999999994,0.398973,0.0008438862645522803,32,8,4096,14336,128256,True,4032,4
2.565868,2.5863500000000004,2.5737288,2.5740610000000004,0.0042123987418097066,2.565389,2.588846,2.5737387500000004,2.5739825,0.0052472977509857134,0.190431,0.19580699999999998,0.19265790000000002,0.1931025,0.001282869864795334,0.39500599999999997,0.398141,0.3962645,0.39628549999999996,0.0008781940844710856,32,8,4096,14336,128256,True,4000,4
2.5516620000000003,2.5749899999999997,2.5665647,2.5680145000000003,0.006707951841657647,2.5521419999999995,2.578415,2.5680896,2.5696625,0.007941864380609938,0.189823,0.19459100000000001,0.19300995,0.19343900000000003,0.00132567731650655,0.39081400000000005,0.393693,0.39215564999999997,0.392285,0.0009111636666922079,32,8,4096,14336,128256,True,3968,4
2.546798,2.5716940000000004,2.56093105,2.5636785,0.007496158299255718,2.548175,2.5699340000000004,2.5605869500000003,2.5610225,0.006964806425701974,0.191486,0.19539100000000004,0.19376010000000002,0.19420700000000002,0.0013261695555244841,0.38793300000000003,0.391133,0.38955865,0.389533,0.0008957792850362204,32,8,4096,14336,128256,True,3936,4
2.5192780000000004,2.532079,2.5239935500000006,2.5230700000000006,0.0035848884846672426,2.520782,2.533229,2.52483495,2.52435,0.003034887765222989,0.18739100000000003,0.19020800000000002,0.1884372,0.188143,0.0008127899851745226,0.385629,0.38982100000000003,0.38717485,0.38711700000000004,0.001189963036190631,32,8,4096,14336,128256,True,3904,4
2.5027680000000005,2.5575810000000003,2.5372287000000004,2.5401105000000004,0.017752206454691815,2.5053590000000003,2.554862,2.5376527500000003,2.5422219999999998,0.016573648083252478,0.18585500000000002,0.197406,0.19367870000000004,0.19470300000000001,0.003555978432161811,0.37827,0.382621,0.3800916,0.380157,0.001049235073756111,32,8,4096,14336,128256,True,3872,4
2.4692619999999996,2.5235659999999998,2.4931327999999997,2.4963665,0.01629621479239891,2.467823,2.52235,2.4935411000000003,2.4955510000000003,0.015991465470368903,0.18604700000000002,0.197183,0.19155070000000002,0.192463,0.0032743346514979197,0.377981,0.381373,0.37923074999999995,0.378989,0.0008458048755475443,32,8,4096,14336,128256,True,3840,4
2.4315680000000004,2.466415,2.4487000500000002,2.4508785,0.010348040343345143,2.4316950000000004,2.462286,2.4493095500000006,2.4516945000000003,0.008817630523417313,0.177919,0.18595100000000003,0.1825714,0.1829425,0.0024232362534429095,0.376669,0.38050900000000004,0.37858944999999994,0.3783655,0.0009172865678183744,32,8,4096,14336,128256,True,3808,4
2.414961,2.4540640000000002,2.4318154499999998,2.4321909999999995,0.013662977762826824,2.4111200000000004,2.452655000000001,2.4318330500000003,2.432448,0.01320809347133421,0.176447,0.185983,0.18165304999999998,0.18348599999999998,0.0032917988619446358,0.372765,0.377149,0.37456225,0.37404550000000003,0.0012175194813636497,32,8,4096,14336,128256,True,3776,4
2.3913110000000004,2.4160470000000003,2.4062071499999997,2.4066395,0.007049526645633659,2.395023,2.4192789999999995,2.40713185,2.4073115,0.007450037847386986,0.17622300000000002,0.18185500000000002,0.17914605,0.1794545,0.0017461609454743812,0.369214,0.373565,0.3712725,0.371165,0.0010404979817375906,32,8,4096,14336,128256,True,3744,4
2.369775,2.401007000000001,2.38584875,2.3845270000000003,0.007891750096620012,2.371951,2.400655,2.38683765,2.3859835,0.007601555691271262,0.173375,0.180095,0.17727715000000002,0.1776305,0.0018133204977333727,0.364925,0.368541,0.36703905000000003,0.36719749999999995,0.0009678972298235002,32,8,4096,14336,128256,True,3712,4
2.3484320000000003,2.3713110000000004,2.3606044000000006,2.362032,0.007652050002450358,2.3488469999999997,2.371759,2.3614362499999997,2.363535,0.008234627046047735,0.171231,0.177118,0.17461320000000002,0.175407,0.0021207817803819444,0.35939,0.36371,0.36114795,0.36091,0.0010018843483656143,32,8,4096,14336,128256,True,3680,4
